time, Susceptible, Socially_distanced, Border_closed, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD, R0BC
7754,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.4766450482454566e-175,154604691.74999973,0.0,0.0
7755,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.2936637299167484e-175,154604691.74999973,0.0,0.0
7756,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.120313007289551e-175,154604691.74999973,0.0,0.0
7757,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.9560860069058905e-175,154604691.74999973,0.0,0.0
7758,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.800502532858212e-175,154604691.74999973,0.0,0.0
7759,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.6531076627077797e-175,154604691.74999973,0.0,0.0
7760,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.5134704173021072e-175,154604691.74999973,0.0,0.0
7761,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.3811825006019964e-175,154604691.74999973,0.0,0.0
7762,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.2558571058334703e-175,154604691.74999973,0.0,0.0
7763,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.137127784473814e-175,154604691.74999973,0.0,0.0
7764,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.0246473747646659e-175,154604691.74999973,0.0,0.0
7765,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9180869866191572e-175,154604691.74999973,0.0,0.0
7766,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.817135039954991e-175,154604691.74999973,0.0,0.0
7767,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7214963536415706e-175,154604691.74999973,0.0,0.0
7768,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6308912823972774e-175,154604691.74999973,0.0,0.0
7769,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5450548991132102e-175,154604691.74999973,0.0,0.0
7770,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.463736220212515e-175,154604691.74999973,0.0,0.0
7771,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3866974717802774e-175,154604691.74999973,0.0,0.0
7772,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3137133943181576e-175,154604691.74999973,0.0,0.0
7773,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2445705840908862e-175,154604691.74999973,0.0,0.0
7774,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1790668691387343e-175,154604691.74999973,0.0,0.0
7775,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1170107181314326e-175,154604691.74999973,0.0,0.0
7776,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0582206803350414e-175,154604691.74999973,0.0,0.0
7777,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0025248550542498e-175,154604691.74999973,0.0,0.0
7778,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.49760388998763e-176,154604691.74999973,0.0,0.0
7779,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.997730001040912e-176,154604691.74999973,0.0,0.0
7780,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.524165264144021e-176,154604691.74999973,0.0,0.0
7781,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.075524987083809e-176,154604691.74999973,0.0,0.0
7782,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.650497356184662e-176,154604691.74999973,0.0,0.0
7783,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.247839600595995e-176,154604691.74999973,0.0,0.0
7784,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.866374358459364e-176,154604691.74999973,0.0,0.0
7785,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.504986234329924e-176,154604691.74999973,0.0,0.0
7786,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.162618537786244e-176,154604691.74999973,0.0,0.0
7787,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.838270193692231e-176,154604691.74999973,0.0,0.0
7788,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.53099281507685e-176,154604691.74999973,0.0,0.0
7789,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.239887930072806e-176,154604691.74999973,0.0,0.0
7790,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.964104354805816e-176,154604691.74999973,0.0,0.0
7791,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.702835704552878e-176,154604691.74999973,0.0,0.0
7792,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.455318035892201e-176,154604691.74999973,0.0,0.0
7793,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.220827612950506e-176,154604691.74999973,0.0,0.0
7794,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.998678791216269e-176,154604691.74999973,0.0,0.0
7795,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.788222012731202e-176,154604691.74999973,0.0,0.0
7796,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.5888419067979806e-176,154604691.74999973,0.0,0.0
7797,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.3999554906507186e-176,154604691.74999973,0.0,0.0
7798,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.221010464826996e-176,154604691.74999973,0.0,0.0
7799,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.0514835982571543e-176,154604691.74999973,0.0,0.0
7800,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.8908791983488832e-176,154604691.74999973,0.0,0.0
7801,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.7387276615936788e-176,154604691.74999973,0.0,0.0
7802,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.5945841004571695e-176,154604691.74999973,0.0,0.0
7803,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.458027042538371e-176,154604691.74999973,0.0,0.0
7804,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.3286571981942464e-176,154604691.74999973,0.0,0.0
7805,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.206096293026128e-176,154604691.74999973,0.0,0.0
7806,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.0899859618142266e-176,154604691.74999973,0.0,0.0
7807,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9799867006661092e-176,154604691.74999973,0.0,0.0
7808,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.8757768743152614e-176,154604691.74999973,0.0,0.0
7809,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7770517756670898e-176,154604691.74999973,0.0,0.0
7810,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6835227348425062e-176,154604691.74999973,0.0,0.0
7811,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.594916275113953e-176,154604691.74999973,0.0,0.0
7812,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5109733132658503e-176,154604691.74999973,0.0,0.0
7813,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4314484020413318e-176,154604691.74999973,0.0,0.0
7814,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3561090124602091e-176,154604691.74999973,0.0,0.0
7815,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2847348539096719e-176,154604691.74999973,0.0,0.0
7816,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.217117230019689e-176,154604691.74999973,0.0,0.0
7817,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1530584284397054e-176,154604691.74999973,0.0,0.0
7818,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0923711427323525e-176,154604691.74999973,0.0,0.0
7819,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0348779246938076e-176,154604691.74999973,0.0,0.0
7820,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.804106654993968e-177,154604691.74999973,0.0,0.0
7821,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.288101041573233e-177,154604691.74999973,0.0,0.0
7822,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.799253618332536e-177,154604691.74999973,0.0,0.0
7823,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.33613500684135e-177,154604691.74999973,0.0,0.0
7824,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.897391059112857e-177,154604691.74999973,0.0,0.0
7825,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.481738898106917e-177,154604691.74999973,0.0,0.0
7826,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.087963166627606e-177,154604691.74999973,0.0,0.0
7827,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.714912473647206e-177,154604691.74999973,0.0,0.0
7828,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.361496027665774e-177,154604691.74999973,0.0,0.0
7829,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.026680447262312e-177,154604691.74999973,0.0,0.0
7830,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.7094867395116645e-177,154604691.74999973,0.0,0.0
7831,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.408987437432103e-177,154604691.74999973,0.0,0.0
7832,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.124303888093572e-177,154604691.74999973,0.0,0.0
7833,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.854603683457068e-177,154604691.74999973,0.0,0.0
7834,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.599098226433012e-177,154604691.74999973,0.0,0.0
7835,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.3570404250418004e-177,154604691.74999973,0.0,0.0
7836,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.127722507934338e-177,154604691.74999973,0.0,0.0
7837,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.910473954885162e-177,154604691.74999973,0.0,0.0
7838,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.7046595362069955e-177,154604691.74999973,0.0,0.0
7839,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.509677455353996e-177,154604691.74999973,0.0,0.0
7840,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.324957589282733e-177,154604691.74999973,0.0,0.0
7841,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.1499598214257472e-177,154604691.74999973,0.0,0.0
7842,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.9841724624033396e-177,154604691.74999973,0.0,0.0
7843,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.8271107538557956e-177,154604691.74999973,0.0,0.0
7844,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.67831545102128e-177,154604691.74999973,0.0,0.0
7845,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.537351479914897e-177,154604691.74999973,0.0,0.0
7846,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.403806665182534e-177,154604691.74999973,0.0,0.0
7847,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.277290524909769e-177,154604691.74999973,0.0,0.0
7848,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.1574331288618864e-177,154604691.74999973,0.0,0.0
7849,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.043884016816524e-177,154604691.74999973,0.0,0.0
7850,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9363111738261803e-177,154604691.74999973,0.0,0.0
7851,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.8344000594142762e-177,154604691.74999973,0.0,0.0
7852,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7378526878661565e-177,154604691.74999973,0.0,0.0
7853,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6463867569258325e-177,154604691.74999973,0.0,0.0
7854,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5597348223507886e-177,154604691.74999973,0.0,0.0
7855,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4776435159112733e-177,154604691.74999973,0.0,0.0
7856,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.399872804547522e-177,154604691.74999973,0.0,0.0
7857,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.326195288518705e-177,154604691.74999973,0.0,0.0
7858,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2563955364914048e-177,154604691.74999973,0.0,0.0
7859,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1902694556234361e-177,154604691.74999973,0.0,0.0
7860,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.12762369480115e-177,154604691.74999973,0.0,0.0
7861,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0682750792853e-177,154604691.74999973,0.0,0.0
7862,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0120500751123896e-177,154604691.74999973,0.0,0.0
7863,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.587842816854218e-178,154604691.74999973,0.0,0.0
7864,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.083219510703995e-178,154604691.74999973,0.0,0.0
7865,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.6051553259301e-178,154604691.74999973,0.0,0.0
7866,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.152252414039042e-178,154604691.74999973,0.0,0.0
7867,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.723186497510672e-178,154604691.74999973,0.0,0.0
7868,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.316702997641689e-178,154604691.74999973,0.0,0.0
7869,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.931613366186863e-178,154604691.74999973,0.0,0.0
7870,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.566791610071765e-178,154604691.74999973,0.0,0.0
7871,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.221170999015357e-178,154604691.74999973,0.0,0.0
7872,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.893740946435601e-178,154604691.74999973,0.0,0.0
7873,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.583544054517938e-178,154604691.74999973,0.0,0.0
7874,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.289673314806468e-178,154604691.74999973,0.0,0.0
7875,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.011269456132443e-178,154604691.74999973,0.0,0.0
7876,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.747518432125472e-178,154604691.74999973,0.0,0.0
7877,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.4976490409609734e-178,154604691.74999973,0.0,0.0
7878,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.26093067038408e-178,154604691.74999973,0.0,0.0
7879,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.036671161416497e-178,154604691.74999973,0.0,0.0
7880,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.8242147844998394e-178,154604691.74999973,0.0,0.0
7881,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.6229403221577424e-178,154604691.74999973,0.0,0.0
7882,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.4322592525704926e-178,154604691.74999973,0.0,0.0
7883,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.251614028750993e-178,154604691.74999973,0.0,0.0
7884,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.0804764482904145e-178,154604691.74999973,0.0,0.0
7885,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.9183461089067083e-178,154604691.74999973,0.0,0.0
7886,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.764748945280039e-178,154604691.74999973,0.0,0.0
7887,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.6192358428968795e-178,154604691.74999973,0.0,0.0
7888,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.4813813248496756e-178,154604691.74999973,0.0,0.0
7889,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.3507823077523243e-178,154604691.74999973,0.0,0.0
7890,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.2270569231337808e-178,154604691.74999973,0.0,0.0
7891,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.1098434008635817e-178,154604691.74999973,0.0,0.0
7892,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9987990113444457e-178,154604691.74999973,0.0,0.0
7893,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.8935990633789487e-178,154604691.74999973,0.0,0.0
7894,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7939359547800568e-178,154604691.74999973,0.0,0.0
7895,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6995182729495275e-178,154604691.74999973,0.0,0.0
7896,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.6100699427942893e-178,154604691.74999973,0.0,0.0
7897,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5253294194893268e-178,154604691.74999973,0.0,0.0
7898,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4450489237267307e-178,154604691.74999973,0.0,0.0
7899,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3689937172147976e-178,154604691.74999973,0.0,0.0
7900,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2969414163087557e-178,154604691.74999973,0.0,0.0
7901,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2286813417661895e-178,154604691.74999973,0.0,0.0
7902,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1640139027258638e-178,154604691.74999973,0.0,0.0
7903,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.102750013108713e-178,154604691.74999973,0.0,0.0
7904,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0447105387345702e-178,154604691.74999973,0.0,0.0
7905,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.89725773538014e-179,154604691.74999973,0.0,0.0
7906,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.376349433518027e-179,154604691.74999973,0.0,0.0
7907,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.882857358069709e-179,154604691.74999973,0.0,0.0
7908,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.41533854975025e-179,154604691.74999973,0.0,0.0
7909,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.972425994500237e-179,154604691.74999973,0.0,0.0
7910,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.552824626368645e-179,154604691.74999973,0.0,0.0
7911,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.155307540770295e-179,154604691.74999973,0.0,0.0
7912,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.778712407045542e-179,154604691.74999973,0.0,0.0
7913,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.421938069832618e-179,154604691.74999973,0.0,0.0
7914,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.083941329315112e-179,154604691.74999973,0.0,0.0
7915,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.763733890930106e-179,154604691.74999973,0.0,0.0
7916,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.460379475617995e-179,154604691.74999973,0.0,0.0
7917,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.1729910821644164e-179,154604691.74999973,0.0,0.0
7918,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.900728393629447e-179,154604691.74999973,0.0,0.0
7919,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.642795320280529e-179,154604691.74999973,0.0,0.0
7920,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.3984376718447114e-179,154604691.74999973,0.0,0.0
7921,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.166940952273937e-179,154604691.74999973,0.0,0.0
7922,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.947628270575309e-179,154604691.74999973,0.0,0.0
7923,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.739858361597661e-179,154604691.74999973,0.0,0.0
7924,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.543023710987257e-179,154604691.74999973,0.0,0.0
7925,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.356548778830033e-179,154604691.74999973,0.0,0.0
7926,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.1798883167863475e-179,154604691.74999973,0.0,0.0
7927,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,3.0125257737975923e-179,154604691.74999973,0.0,0.0
7928,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.8539717857029824e-179,154604691.74999973,0.0,0.0
7929,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.7037627443501938e-179,154604691.74999973,0.0,0.0
7930,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.561459442015973e-179,154604691.74999973,0.0,0.0
7931,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.426645787173027e-179,154604691.74999973,0.0,0.0
7932,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.298927587848131e-179,154604691.74999973,0.0,0.0
7933,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.1779313990140186e-179,154604691.74999973,0.0,0.0
7934,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,2.0633034306448597e-179,154604691.74999973,0.0,0.0
7935,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.9547085132424987e-179,154604691.74999973,0.0,0.0
7936,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.851829117808683e-179,154604691.74999973,0.0,0.0
7937,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.7543644273976998e-179,154604691.74999973,0.0,0.0
7938,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.662029457534663e-179,154604691.74999973,0.0,0.0
7939,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.5745542229275755e-179,154604691.74999973,0.0,0.0
7940,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4916829480366505e-179,154604691.74999973,0.0,0.0
7941,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.4131733191926163e-179,154604691.74999973,0.0,0.0
7942,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.3387957760772155e-179,154604691.74999973,0.0,0.0
7943,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2683328404942041e-179,154604691.74999973,0.0,0.0
7944,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.2015784804681934e-179,154604691.74999973,0.0,0.0
7945,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.1383375078119727e-179,154604691.74999973,0.0,0.0
7946,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0784250074008163e-179,154604691.74999973,0.0,0.0
7947,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,1.0216657964849839e-179,154604691.74999973,0.0,0.0
7948,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.678939124594584e-180,154604691.74999973,0.0,0.0
7949,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,9.16952127593171e-180,154604691.74999973,0.0,0.0
7950,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.686914892987937e-180,154604691.74999973,0.0,0.0
7951,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,8.229708845988572e-180,154604691.74999973,0.0,0.0
7952,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.796566275147068e-180,154604691.74999973,0.0,0.0
7953,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,7.386220681718275e-180,154604691.74999973,0.0,0.0
7954,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.997472224785734e-180,154604691.74999973,0.0,0.0
7955,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.629184212954906e-180,154604691.74999973,0.0,0.0
7956,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,6.280279780694122e-180,154604691.74999973,0.0,0.0
7957,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.949738739604958e-180,154604691.74999973,0.0,0.0
7958,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.6365945954152236e-180,154604691.74999973,0.0,0.0
7959,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.339931721972317e-180,154604691.74999973,0.0,0.0
7960,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,5.058882683973774e-180,154604691.74999973,0.0,0.0
7961,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.7926257006067335e-180,154604691.74999973,0.0,0.0
7962,0.0,165123723.010644,20383838.273799036,1.5e-323,1e-323,5e-324,4.540382242680064e-180,154604691.74999973,0.0,0.0
