time, Susceptible, Socially_distanced, Exposed, Infectious, Hospitalized, Isolation_treated, Recovered, R0SD
4245,1e-323,185206049.11013278,9.15387157495186e-307,1.5256452624919765e-306,1.1095601909032556e-306,8.354625615995538e-93,154604691.74999964,1e-323
4246,1e-323,185206049.11013278,7.723579141365632e-307,1.2872631902276051e-306,9.36191411074622e-307,7.914908478311563e-93,154604691.74999964,1e-323
4247,1e-323,185206049.11013278,6.516769900527252e-307,1.0861283167545418e-306,7.899115030942122e-307,7.498334347874112e-93,154604691.74999964,1e-323
4248,1e-323,185206049.11013278,5.498524603569869e-307,9.164207672616447e-307,6.664878307357415e-307,7.103685171670212e-93,154604691.74999964,1e-323
4249,1e-323,185206049.11013278,4.639380134262077e-307,7.732300223770128e-307,5.623491071832819e-307,6.729807004740201e-93,154604691.74999964,1e-323
4250,1e-323,185206049.11013278,3.914476988283627e-307,6.524128313806045e-307,4.7448205918589415e-307,6.375606636069664e-93,154604691.74999964,1e-323
4251,1e-323,185206049.11013278,3.3028399588643107e-307,5.504733264773851e-307,4.003442374380982e-307,6.040048392065997e-93,154604691.74999964,1e-323
4252,1e-323,185206049.11013278,2.7867712152917623e-307,4.644618692152937e-307,3.377904503383954e-307,5.72215110827305e-93,154604691.74999964,1e-323
4253,1e-323,185206049.11013278,2.3513382129024246e-307,3.9188970215040405e-307,2.8501069247302114e-307,5.420985260469206e-93,154604691.74999964,1e-323
4254,1e-323,185206049.11013278,1.9839416171364207e-307,3.3065693618940345e-307,2.4047777177411156e-307,5.135670246760301e-93,154604691.74999964,1e-323
4255,1e-323,185206049.11013278,1.673950739458855e-307,2.7899178990980918e-307,2.0290311993440664e-307,4.865371812720285e-93,154604691.74999964,1e-323
4256,1e-323,185206049.11013278,1.4123959364184088e-307,2.3539932273640148e-307,1.7119950744465562e-307,4.609299612050796e-93,154604691.74999964,1e-323
4257,1e-323,185206049.11013278,1.1917090713530324e-307,1.9861817855883873e-307,1.4444958440642819e-307,4.36670489562707e-93,154604691.74999964,1e-323
4258,1e-323,185206049.11013278,1.005504528954121e-307,1.6758408815902018e-307,1.2187933684292379e-307,4.136878322173013e-93,154604691.74999964,1e-323
4259,1e-323,185206049.11013278,8.483944463050396e-308,1.4139907438417328e-307,1.0283569046121693e-307,3.919147884163907e-93,154604691.74999964,1e-323
4260,1e-323,185206049.11013278,7.158328140698772e-308,1.193054690116462e-307,8.676761382665179e-308,3.7128769428921223e-93,154604691.74999964,1e-323
4261,1e-323,185206049.11013278,6.039839368714589e-308,1.0066398947857648e-307,7.321017416623745e-308,3.517462366950432e-93,154604691.74999964,1e-323
4262,1e-323,185206049.11013278,5.096114467352934e-308,8.49352411225489e-308,6.177108445276284e-308,3.332332768689883e-93,154604691.74999964,1e-323
4263,1e-323,185206049.11013278,4.2998465818290377e-308,7.166410969715063e-308,5.211935250701865e-308,3.1569468334956784e-93,154604691.74999964,1e-323
4264,1e-323,185206049.11013278,3.6279955534182505e-308,6.046659255697085e-308,4.397570367779698e-308,2.990791736995906e-93,154604691.74999964,1e-323
4265,1e-323,185206049.11013278,3.061121248196649e-308,5.101868746994415e-308,3.7104499978141203e-308,2.833381645575069e-93,154604691.74999964,1e-323
4266,1e-323,185206049.11013278,2.5828210531659223e-308,4.3047017552765376e-308,3.1306921856556644e-308,2.68425629580796e-93,154604691.74999964,1e-323
4267,1e-323,185206049.11013278,2.179255263608747e-308,3.6320921060145784e-308,2.641521531646967e-308,2.5429796486601727e-93,154604691.74999964,1e-323
4268,1e-323,185206049.11013278,1.83874662866988e-308,3.0645777144498008e-308,2.2287837923271283e-308,2.4091386145201635e-93,154604691.74999964,1e-323
4269,1e-323,185206049.11013278,1.5514424679402114e-308,2.5857374465670193e-308,1.8805363247760143e-308,2.2823418453348916e-93,154604691.74999964,1e-323
4270,1e-323,185206049.11013278,1.3090295823245535e-308,2.1817159705409224e-308,1.586702524029762e-308,2.1622185903172657e-93,154604691.74999964,1e-323
4271,1e-323,185206049.11013278,1.104493710086342e-308,1.8408228501439032e-308,1.3387802546501116e-308,2.0484176118795147e-93,154604691.74999964,1e-323
4272,1e-323,185206049.11013278,9.319165678853513e-309,1.553194279808918e-308,1.129595839861032e-308,1.9406061586226983e-93,154604691.74999964,1e-323
4273,1e-323,185206049.11013278,7.863046041532653e-309,1.3105076735887746e-308,9.530964898827457e-309,1.8384689923793984e-93,154604691.74999964,1e-323
4274,1e-323,185206049.11013278,6.634445097543176e-309,1.1057408495905285e-308,8.04175163338567e-309,1.7417074664646932e-93,154604691.74999964,1e-323
4275,1e-323,185206049.11013278,5.597813051052053e-309,9.329688418420084e-309,6.78522794066916e-309,1.6500386524402357e-93,154604691.74999964,1e-323
4276,1e-323,185206049.11013278,4.72315476182517e-309,7.87192460304195e-309,5.725036074939604e-309,1.5631945128381181e-93,154604691.74999964,1e-323
4277,1e-323,185206049.11013278,3.985161830289984e-309,6.641936383816644e-309,4.830499188230293e-309,1.4809211174255856e-93,154604691.74999964,1e-323
4278,1e-323,185206049.11013278,3.362480294307174e-309,5.60413382384529e-309,4.07573369006931e-309,1.4029779007189758e-93,154604691.74999964,1e-323
4279,1e-323,185206049.11013278,2.837092748321676e-309,4.72848791386947e-309,3.438900300995975e-309,1.3291369585758719e-93,154604691.74999964,1e-323
4280,1e-323,185206049.11013278,2.393797006396415e-309,3.989661677327365e-309,2.901572128965353e-309,1.2591823818087207e-93,154604691.74999964,1e-323
4281,1e-323,185206049.11013278,2.019766224146973e-309,3.366277040244964e-309,2.44820148381452e-309,1.1929096248714197e-93,154604691.74999964,1e-323
4282,1e-323,185206049.11013278,1.70417775162401e-309,2.840296252706687e-309,2.0656700019685e-309,1.130124907772924e-93,154604691.74999964,1e-323
4283,1e-323,185206049.11013278,1.43789997793276e-309,2.396499963221265e-309,1.742909064160924e-309,1.070644649469086e-93,154604691.74999964,1e-323
4284,1e-323,185206049.11013278,1.21322810638077e-309,2.02204684396794e-309,1.470579522885777e-309,1.0142949310759763e-93,154604691.74999964,1e-323
4285,1e-323,185206049.11013278,1.02366121475877e-309,1.70610202459795e-309,1.24080147243487e-309,9.609109873351354e-94,154604691.74999964,1e-323
4286,1e-323,185206049.11013278,8.6371414995271e-310,1.43952358325452e-309,1.046926242366924e-309,9.103367248438125e-94,154604691.74999964,1e-323
4287,1e-323,185206049.11013278,7.28758814022597e-310,1.214598023371005e-309,8.83344016997093e-310,8.624242656415066e-94,154604691.74999964,1e-323
4288,1e-323,185206049.11013278,6.14890249331566e-310,1.024817082219287e-309,7.45321514341294e-310,8.170335148182694e-94,154604691.74999964,1e-323
4289,1e-323,185206049.11013278,5.1881364787351e-310,8.6468941312252e-310,6.2886502772547e-310,7.740317508804657e-94,154604691.74999964,1e-323
4290,1e-323,185206049.11013278,4.37749015393273e-310,7.29581692322124e-310,5.30604867143364e-310,7.332932376762307e-94,154604691.74999964,1e-323
4291,1e-323,185206049.11013278,3.69350731738073e-310,6.1558455289679e-310,4.4769785665221e-310,6.946988567459028e-94,154604691.74999964,1e-323
4292,1e-323,185206049.11013278,3.11639679903997e-310,5.1939946650667e-310,3.77745066550306e-310,6.581357590224342e-94,154604691.74999964,1e-323
4293,1e-323,185206049.11013278,2.62945979919e-310,4.38243299865003e-310,3.1872239990182e-310,6.234970348633587e-94,154604691.74999964,1e-323
4294,1e-323,185206049.11013278,2.21860670556656e-310,3.69767784261094e-310,2.6892202491716e-310,5.906814014494978e-94,154604691.74999964,1e-323
4295,1e-323,185206049.11013278,1.87194940782176e-310,3.119915679703e-310,2.26902958523853e-310,5.595929066363663e-94,154604691.74999964,1e-323
4296,1e-323,185206049.11013278,1.5794573128496e-310,2.6324288547494e-310,1.914493712545e-310,5.30140648392347e-94,154604691.74999964,1e-323
4297,1e-323,185206049.11013278,1.33266710771687e-310,2.22111184619476e-310,1.61535406995986e-310,5.022385090032761e-94,154604691.74999964,1e-323
4298,1e-323,185206049.11013278,1.12443787213613e-310,1.87406312022683e-310,1.3629549965286e-310,4.758049032662616e-94,154604691.74999964,1e-323
4299,1e-323,185206049.11013278,9.4874445461484e-311,1.5812407576914e-310,1.14999327832104e-310,4.5076253993645833e-94,154604691.74999964,1e-323
4300,1e-323,185206049.11013278,8.0050313358126e-311,1.33417188930217e-310,9.7030682858335e-311,4.2703819572927634e-94,154604691.74999964,1e-323
4301,1e-323,185206049.11013278,6.754245189592e-311,1.12570753159866e-310,8.1869638661723e-311,4.045625012172092e-94,154604691.74999964,1e-323
4302,1e-323,185206049.11013278,5.6988943787185e-311,9.4981572978638e-311,6.9077507620825e-311,3.8326973799525083e-94,154604691.74999964,1e-323
4303,1e-323,185206049.11013278,4.808442132044e-311,8.0140702200726e-311,5.828414705507e-311,3.630976465218166e-94,154604691.74999964,1e-323
4304,1e-323,185206049.11013278,4.057123048912e-311,6.7618717481865e-311,4.917724907772e-311,3.439872440732999e-94,154604691.74999964,1e-323
4305,1e-323,185206049.11013278,3.423197572519e-311,5.7053292875326e-311,4.149330390933e-311,3.2588265227996835e-94,154604691.74999964,1e-323
4306,1e-323,185206049.11013278,2.888322951813e-311,4.8138715863555e-311,3.50099751735e-311,3.087309337389174e-94,154604691.74999964,1e-323
4307,1e-323,185206049.11013278,2.4370224905924e-311,4.0617041509874e-311,2.953966655264e-311,2.924819372263428e-94,154604691.74999964,1e-323
4308,1e-323,185206049.11013278,2.056237726437e-311,3.4270628773956e-311,2.492409365379e-311,2.7708815105653526e-94,154604691.74999964,1e-323
4309,1e-323,185206049.11013278,1.7349505816817e-311,2.891584302802e-311,2.1029704020386e-311,2.6250456415882286e-94,154604691.74999964,1e-323
4310,1e-323,185206049.11013278,1.463864553294e-311,2.4397742554893e-311,1.77438127672e-311,2.4868853446625326e-94,154604691.74999964,1e-323
4311,1e-323,185206049.11013278,1.2351357168417e-311,2.0585595280695e-311,1.497134202232e-311,2.355996642311873e-94,154604691.74999964,1e-323
4312,1e-323,185206049.11013278,1.042145761085e-311,1.736909601809e-311,1.2632069831333e-311,2.2319968190323006e-94,154604691.74999964,1e-323
4313,1e-323,185206049.11013278,8.79310485916e-312,1.465517476526e-311,1.065830892019e-311,2.114523302241127e-94,154604691.74999964,1e-323
4314,1e-323,185206049.11013278,7.419182224913e-312,1.236530370819e-311,8.99294815141e-312,2.003232602123173e-94,154604691.74999964,1e-323
4315,1e-323,185206049.11013278,6.25993500227e-312,1.0433225003784e-311,7.587800002756e-312,1.8977993072745848e-94,154604691.74999964,1e-323
4316,1e-323,185206049.11013278,5.281820158167e-312,8.80303359694e-312,6.40220625232e-312,1.7979151332075013e-94,154604691.74999964,1e-323
4317,1e-323,185206049.11013278,4.456535758456e-312,7.42755959742e-312,5.401861525395e-312,1.7032880209334223e-94,154604691.74999964,1e-323
4318,1e-323,185206049.11013278,3.760202046197e-312,6.267003410323e-312,4.55782066205e-312,1.613641282989558e-94,154604691.74999964,1e-323
4319,1e-323,185206049.11013278,3.17267047648e-312,5.287784127457e-312,3.84566118361e-312,1.5287127944111604e-94,154604691.74999964,1e-323
4320,1e-323,185206049.11013278,2.67694071453e-312,4.46156785754e-312,3.244776623667e-312,1.448254226284257e-94,154604691.74999964,1e-323
4321,1e-323,185206049.11013278,2.258668727887e-312,3.764447879803e-312,2.73778027622e-312,1.3720303196377173e-94,154604691.74999964,1e-323
4322,1e-323,185206049.11013278,1.905751739154e-312,3.17625289859e-312,2.310002108055e-312,1.2998181975515217e-94,154604691.74999964,1e-323
4323,1e-323,185206049.11013278,1.607978029913e-312,2.67996338318e-312,1.94906427867e-312,1.2314067134698626e-94,154604691.74999964,1e-323
4324,1e-323,185206049.11013278,1.35673146274e-312,2.261219104563e-312,1.64452298513e-312,1.1665958338135541e-94,154604691.74999964,1e-323
4325,1e-323,185206049.11013278,1.144742171685e-312,1.907903619475e-312,1.387566268704e-312,1.1051960530865249e-94,154604691.74999964,1e-323
4326,1e-323,185206049.11013278,9.65876207357e-313,1.609793678933e-312,1.17075903922e-312,1.0470278397661815e-94,154604691.74999964,1e-323
4327,1e-323,185206049.11013278,8.14958049956e-313,1.3582634166e-312,9.87827939343e-313,9.91921111357435e-95,154604691.74999964,1e-323
4328,1e-323,185206049.11013278,6.8762085465e-313,1.14603475776e-312,8.3347982382e-313,9.397147370754648e-95,154604691.74999964,1e-323
4329,1e-323,185206049.11013278,5.8018009611e-313,9.66966826856e-313,7.0324860135e-313,8.902560667030718e-95,154604691.74999964,1e-323
4330,1e-323,185206049.11013278,4.89526956094e-313,8.1587826016e-313,5.93366007387e-313,8.434004842450154e-95,154604691.74999964,1e-323
4331,1e-323,185206049.11013278,4.13038369203e-313,6.88397282013e-313,5.0065256873e-313,7.990109850742251e-95,154604691.74999964,1e-323
4332,1e-323,185206049.11013278,3.48501124016e-313,5.808352067e-313,4.22425604863e-313,7.569577753334765e-95,154604691.74999964,1e-323
4333,1e-323,185206049.11013278,2.9404782339e-313,4.9007970565e-313,3.56421604104e-313,7.171178924211882e-95,154604691.74999964,1e-323
4334,1e-323,185206049.11013278,2.48102850983e-313,4.13504751644e-313,3.00730728465e-313,6.79374845451652e-95,154604691.74999964,1e-323
4335,1e-323,185206049.11013278,2.0933678052e-313,3.48894634196e-313,2.53741552146e-313,6.436182746384072e-95,154604691.74999964,1e-323
4336,1e-323,185206049.11013278,1.7662790856e-313,2.943798476e-313,2.1409443462e-313,6.097436286048068e-95,154604691.74999964,1e-323
4337,1e-323,185206049.11013278,1.4902979785e-313,2.4838299641e-313,1.80642179213e-313,5.77651858678238e-95,154604691.74999964,1e-323
4338,1e-323,185206049.11013278,1.2574389194e-313,2.09573153223e-313,1.52416838706e-313,5.472491292741202e-95,154604691.74999964,1e-323
4339,1e-323,185206049.11013278,1.06096408825e-313,1.7682734803e-313,1.28601707657e-313,5.184465435228507e-95,154604691.74999964,1e-323
4340,1e-323,185206049.11013278,8.951884495e-314,1.491980749e-313,1.0850769084e-313,4.911598833374375e-95,154604691.74999964,1e-323
4341,1e-323,185206049.11013278,7.5531525426e-314,1.258858757e-313,9.155336414e-314,4.6530936316178295e-95,154604691.74999964,1e-323
4342,1e-323,185206049.11013278,6.3729724577e-314,1.06216207625e-313,7.7248150994e-314,4.4081939667958386e-95,154604691.74999964,1e-323
4343,1e-323,185206049.11013278,5.377195511e-314,8.9619925187e-314,6.5178127404e-314,4.1761837580171104e-95,154604691.74999964,1e-323
4344,1e-323,185206049.11013278,4.5370087126e-314,7.5616811873e-314,5.4994045003e-314,3.9563846128583154e-95,154604691.74999964,1e-323
4345,1e-323,185206049.11013278,3.8281011013e-314,6.3801685016e-314,4.640122547e-314,3.748153843760509e-95,154604691.74999964,1e-323
4346,1e-323,185206049.11013278,3.2299603044e-314,5.383267173e-314,3.9151033986e-314,3.5508825888257455e-95,154604691.74999964,1e-323
4347,1e-323,185206049.11013278,2.725279007e-314,4.5421316773e-314,3.3033684926e-314,3.363994031519127e-95,154604691.74999964,1e-323
4348,1e-323,185206049.11013278,2.299454162e-314,3.8324236026e-314,2.7872171657e-314,3.186941714070752e-95,154604691.74999964,1e-323
4349,1e-323,185206049.11013278,1.940164449e-314,3.233607415e-314,2.3517144835e-314,3.019207939645976e-95,154604691.74999964,1e-323
4350,1e-323,185206049.11013278,1.637013754e-314,2.7283562563e-314,1.9842590956e-314,2.8603022586119772e-95,154604691.74999964,1e-323
4351,1e-323,185206049.11013278,1.381230355e-314,2.3020505913e-314,1.674218612e-314,2.7097600344745048e-95,154604691.74999964,1e-323
4352,1e-323,185206049.11013278,1.165413112e-314,1.9423551866e-314,1.4126219537e-314,2.5671410852916362e-95,154604691.74999964,1e-323
4353,1e-323,185206049.11013278,9.83317313e-315,1.638862189e-314,1.1918997736e-314,2.4320283965920763e-95,154604691.74999964,1e-323
4354,1e-323,185206049.11013278,8.29673983e-315,1.3827899716e-314,1.005665434e-314,2.3040269020345985e-95,154604691.74999964,1e-323
4355,1e-323,185206049.11013278,7.000374234e-315,1.1667290385e-314,8.485302095e-315,2.182762328243304e-95,154604691.74999964,1e-323
4356,1e-323,185206049.11013278,5.90656576e-315,9.844276264e-315,7.159473644e-315,2.0678801004410248e-95,154604691.74999964,1e-323
4357,1e-323,185206049.11013278,4.98366486e-315,8.3061081e-315,6.040805885e-315,1.959044305680971e-95,154604691.74999964,1e-323
4358,1e-323,185206049.11013278,4.204967223e-315,7.00827871e-315,5.096929966e-315,1.8559367106451306e-95,154604691.74999964,1e-323
4359,1e-323,185206049.11013278,3.547941094e-315,5.91323516e-315,4.30053466e-315,1.758255831137492e-95,154604691.74999964,1e-323
4360,1e-323,185206049.11013278,2.9935753e-315,4.989292167e-315,3.62857612e-315,1.6657160505513083e-95,154604691.74999964,1e-323
4361,1e-323,185206049.11013278,2.52582916e-315,4.20971527e-315,3.0616111e-315,1.5780467847328183e-95,154604691.74999964,1e-323
4362,1e-323,185206049.11013278,2.131168354e-315,3.551947255e-315,2.58323437e-315,1.494991690799512e-95,154604691.74999964,1e-323
4363,1e-323,185206049.11013278,1.798173296e-315,2.9969555e-315,2.179604e-315,1.4163079175995377e-95,154604691.74999964,1e-323
4364,1e-323,185206049.11013278,1.517208717e-315,2.528681206e-315,1.839040875e-315,1.3417653956206147e-95,154604691.74999964,1e-323
4365,1e-323,185206049.11013278,1.280144854e-315,2.133574765e-315,1.551690744e-315,1.2711461642721613e-95,154604691.74999964,1e-323
4366,1e-323,185206049.11013278,1.08012222e-315,1.80020371e-315,1.30923906e-315,1.2042437345736265e-95,154604691.74999964,1e-323
4367,1e-323,185206049.11013278,9.11353125e-316,1.518921875e-315,1.10467046e-315,1.1408624853855409e-95,154604691.74999964,1e-323
4368,1e-323,185206049.11013278,7.689542e-316,1.28159033e-315,9.32065696e-316,1.080817091417881e-95,154604691.74999964,1e-323
4369,1e-323,185206049.11013278,6.4880511e-316,1.08134184e-315,7.86430434e-316,1.0239319813432556e-95,154604691.74999964,1e-323
4370,1e-323,185206049.11013278,5.4742931e-316,9.1238218e-316,6.63550676e-316,9.700408244304527e-96,154604691.74999964,1e-323
4371,1e-323,185206049.11013278,4.6189348e-316,7.69822467e-316,5.5987088e-316,9.18986044197271e-96,154604691.74999964,1e-323
4372,1e-323,185206049.11013278,3.89722623e-316,6.4953771e-316,4.72391055e-316,8.706183576605725e-96,154604691.74999964,1e-323
4373,1e-323,185206049.11013278,3.28828464e-316,5.4804744e-316,3.98579955e-316,8.247963388363318e-96,154604691.74999964,1e-323
4374,1e-323,185206049.11013278,2.77449016e-316,4.6241503e-316,3.3630184e-316,7.81386005213367e-96,154604691.74999964,1e-323
4375,1e-323,185206049.11013278,2.34097606e-316,3.9016268e-316,2.83754677e-316,7.402604259916109e-96,154604691.74999964,1e-323
4376,1e-323,185206049.11013278,1.97519856e-316,3.2919976e-316,2.3941801e-316,7.012993509394208e-96,154604691.74999964,1e-323
4377,1e-323,185206049.11013278,1.6665738e-316,2.777623e-316,2.02008947e-316,6.643888587847145e-96,154604691.74999964,1e-323
4378,1e-323,185206049.11013278,1.40617165e-316,2.34361936e-316,1.7044505e-316,6.294210241118348e-96,154604691.74999964,1e-323
4379,1e-323,185206049.11013278,1.18645734e-316,1.97742883e-316,1.4381301e-316,5.962936017901593e-96,154604691.74999964,1e-323
4380,1e-323,185206049.11013278,1.0010734e-316,1.6684556e-316,1.21342226e-316,5.649097280117298e-96,154604691.74999964,1e-323
4381,1e-323,185206049.11013278,8.4465567e-317,1.40775943e-316,1.023825e-316,5.351776370637441e-96,154604691.74999964,1e-323
4382,1e-323,185206049.11013278,7.1267823e-317,1.187797e-316,8.638524e-317,5.070103930077575e-96,154604691.74999964,1e-323
4383,1e-323,185206049.11013278,6.0132226e-317,1.0022037e-316,7.2887543e-317,4.803256354810334e-96,154604691.74999964,1e-323
4384,1e-323,185206049.11013278,5.0736565e-317,8.456094e-317,6.149886e-317,4.550453388767685e-96,154604691.74999964,1e-323
4385,1e-323,185206049.11013278,4.2808975e-317,7.1348297e-317,5.1889664e-317,4.310955841990438e-96,154604691.74999964,1e-323
4386,1e-323,185206049.11013278,3.612007e-317,6.0200125e-317,4.378191e-317,4.084063429254099e-96,154604691.74999964,1e-323
4387,1e-323,185206049.11013278,3.047631e-317,5.0793856e-317,3.6940987e-317,3.869112722451252e-96,154604691.74999964,1e-323
4388,1e-323,185206049.11013278,2.571439e-317,4.2857314e-317,3.1168956e-317,3.665475210743291e-96,154604691.74999964,1e-323
4389,1e-323,185206049.11013278,2.169651e-317,3.616086e-317,2.6298803e-317,3.472555462809434e-96,154604691.74999964,1e-323
4390,1e-323,185206049.11013278,1.830643e-317,3.0510728e-317,2.218962e-317,3.2897893858194637e-96,154604691.74999964,1e-323
4391,1e-323,185206049.11013278,1.5446053e-317,2.5743424e-317,1.8722494e-317,3.116642576039492e-96,154604691.74999964,1e-323
4392,1e-323,185206049.11013278,1.3032607e-317,2.1721013e-317,1.57971e-317,2.9526087562479398e-96,154604691.74999964,1e-323
4393,1e-323,185206049.11013278,1.099626e-317,1.8327103e-317,1.332881e-317,2.797208295392785e-96,154604691.74999964,1e-323
4394,1e-323,185206049.11013278,9.278093e-318,1.5463494e-317,1.1246184e-317,2.649986806161586e-96,154604691.74999964,1e-323
4395,1e-323,185206049.11013278,7.82839e-318,1.304732e-317,9.48897e-318,2.510513816363608e-96,154604691.74999964,1e-323
4396,1e-323,185206049.11013278,6.605203e-318,1.1008677e-317,8.00632e-318,2.3783815102392076e-96,154604691.74999964,1e-323
4397,1e-323,185206049.11013278,5.57314e-318,9.288572e-318,6.75533e-318,2.2532035360160915e-96,154604691.74999964,1e-323
4398,1e-323,185206049.11013278,4.70234e-318,7.83723e-318,5.69981e-318,2.134613876225771e-96,154604691.74999964,1e-323
4399,1e-323,185206049.11013278,3.9676e-318,6.612664e-318,4.80921e-318,2.0222657774770463e-96,154604691.74999964,1e-323
4400,1e-323,185206049.11013278,3.34766e-318,5.57944e-318,4.057766e-318,1.9158307365572018e-96,154604691.74999964,1e-323
4401,1e-323,185206049.11013278,2.82459e-318,4.70765e-318,3.423746e-318,1.8149975398962963e-96,154604691.74999964,1e-323
4402,1e-323,185206049.11013278,2.383244e-318,3.97208e-318,2.888787e-318,1.719471353585965e-96,154604691.74999964,1e-323
4403,1e-323,185206049.11013278,2.01086e-318,3.35144e-318,2.43742e-318,1.628972861291967e-96,154604691.74999964,1e-323
4404,1e-323,185206049.11013278,1.696666e-318,2.827775e-318,2.05657e-318,1.5432374475397582e-96,154604691.74999964,1e-323
4405,1e-323,185206049.11013278,1.43156e-318,2.385937e-318,1.73523e-318,1.4620144239850341e-96,154604691.74999964,1e-323
4406,1e-323,185206049.11013278,1.207877e-318,2.013135e-318,1.4641e-318,1.3850662964068745e-96,154604691.74999964,1e-323
4407,1e-323,185206049.11013278,1.019144e-318,1.698583e-318,1.235337e-318,1.312168070280197e-96,154604691.74999964,1e-323
4408,1e-323,185206049.11013278,8.599e-319,1.43318e-318,1.04231e-318,1.2431065928970287e-96,154604691.74999964,1e-323
4409,1e-323,185206049.11013278,7.2554e-319,1.209245e-318,8.7945e-319,1.1776799301129745e-96,154604691.74999964,1e-323
4410,1e-323,185206049.11013278,6.12177e-319,1.0203e-318,7.4203e-319,1.1156967758965021e-96,154604691.74999964,1e-323
4411,1e-323,185206049.11013278,5.16526e-319,8.60875e-319,6.26095e-319,1.056975892954581e-96,154604691.74999964,1e-323
4412,1e-323,185206049.11013278,4.3582e-319,7.2636e-319,5.28265e-319,1.0013455827990769e-96,154604691.74999964,1e-323
4413,1e-323,185206049.11013278,3.67723e-319,6.1287e-319,4.4572e-319,9.486431837043887e-97,154604691.74999964,1e-323
4414,1e-323,185206049.11013278,3.1027e-319,5.17104e-319,3.7608e-319,8.987145950883682e-97,154604691.74999964,1e-323
4415,1e-323,185206049.11013278,2.6179e-319,4.36304e-319,3.17314e-319,8.514138269258225e-97,154604691.74999964,1e-323
4416,1e-323,185206049.11013278,2.20887e-319,3.68133e-319,2.67734e-319,8.06602572877095e-97,154604691.74999964,1e-323
4417,1e-323,185206049.11013278,1.8637e-319,3.10614e-319,2.259e-319,7.641498058835637e-97,154604691.74999964,1e-323
4418,1e-323,185206049.11013278,1.5725e-319,2.6208e-319,1.906e-319,7.239313950475866e-97,154604691.74999964,1e-323
4419,1e-323,185206049.11013278,1.3268e-319,2.2113e-319,1.60823e-319,6.858297426766611e-97,154604691.74999964,1e-323
4420,1e-323,185206049.11013278,1.1195e-319,1.8658e-319,1.3569e-319,6.49733440430521e-97,154604691.74999964,1e-323
4421,1e-323,185206049.11013278,9.446e-320,1.57424e-319,1.1449e-319,6.155369435657567e-97,154604691.74999964,1e-323
4422,1e-323,185206049.11013278,7.9703e-320,1.32825e-319,9.6605e-320,5.831402623254537e-97,154604691.74999964,1e-323
4423,1e-323,185206049.11013278,6.7247e-320,1.12074e-319,8.151e-320,5.524486695714825e-97,154604691.74999964,1e-323
4424,1e-323,185206049.11013278,5.674e-320,9.4564e-320,6.8774e-320,5.233724238045624e-97,154604691.74999964,1e-323
4425,1e-323,185206049.11013278,4.7875e-320,7.9787e-320,5.803e-320,4.958265067622169e-97,154604691.74999964,1e-323
4426,1e-323,185206049.11013278,4.0395e-320,6.732e-320,4.896e-320,4.697303748273635e-97,154604691.74999964,1e-323
4427,1e-323,185206049.11013278,3.408e-320,5.681e-320,4.131e-320,4.450077235206601e-97,154604691.74999964,1e-323
4428,1e-323,185206049.11013278,2.8755e-320,4.7934e-320,3.4856e-320,4.215862643879938e-97,154604691.74999964,1e-323
4429,1e-323,185206049.11013278,2.4264e-320,4.044e-320,2.941e-320,3.9939751363073096e-97,154604691.74999964,1e-323
4430,1e-323,185206049.11013278,2.0474e-320,3.412e-320,2.4817e-320,3.7837659186069247e-97,154604691.74999964,1e-323
4431,1e-323,185206049.11013278,1.7273e-320,2.8794e-320,2.0934e-320,3.5846203439434023e-97,154604691.74999964,1e-323
4432,1e-323,185206049.11013278,1.4575e-320,2.4293e-320,1.767e-320,3.395956115314802e-97,154604691.74999964,1e-323
4433,1e-323,185206049.11013278,1.2297e-320,2.05e-320,1.4906e-320,3.2172215829298126e-97,154604691.74999964,1e-323
4434,1e-323,185206049.11013278,1.0375e-320,1.7297e-320,1.258e-320,3.047894131196665e-97,154604691.74999964,1e-323
4435,1e-323,185206049.11013278,8.755e-321,1.4595e-320,1.0613e-320,2.8874786506073665e-97,154604691.74999964,1e-323
4436,1e-323,185206049.11013278,7.386e-321,1.2317e-320,8.95e-321,2.735506090049084e-97,154604691.74999964,1e-323
4437,1e-323,185206049.11013278,6.23e-321,1.0395e-320,7.554e-321,2.5915320853096584e-97,154604691.74999964,1e-323
4438,1e-323,185206049.11013278,5.257e-321,8.77e-321,6.38e-321,2.455135659767045e-97,154604691.74999964,1e-323
4439,1e-323,185206049.11013278,4.437e-321,7.396e-321,5.38e-321,2.3259179934635162e-97,154604691.74999964,1e-323
4440,1e-323,185206049.11013278,3.745e-321,6.24e-321,4.54e-321,2.2035012569654365e-97,154604691.74999964,1e-323
4441,1e-323,185206049.11013278,3.16e-321,5.26e-321,3.83e-321,2.0875275065988346e-97,154604691.74999964,1e-323
4442,1e-323,185206049.11013278,2.67e-321,4.44e-321,3.226e-321,1.9776576378304748e-97,154604691.74999964,1e-323
4443,1e-323,185206049.11013278,2.253e-321,3.745e-321,2.727e-321,1.873570393734134e-97,154604691.74999964,1e-323
4444,1e-323,185206049.11013278,1.9e-321,3.157e-321,2.3e-321,1.7749614256428638e-97,154604691.74999964,1e-323
4445,1e-323,185206049.11013278,1.606e-321,2.663e-321,1.94e-321,1.6815424032406078e-97,154604691.74999964,1e-323
4446,1e-323,185206049.11013278,1.354e-321,2.25e-321,1.64e-321,1.5930401714911022e-97,154604691.74999964,1e-323
