time, Susceptible, Exposed, Infected, Hospitalized, Isolation_treated, Recovered
6647,0.42787213857150524,0.008340383420486888,0.005275785271802343,0.0026537487848908945,0.02672774720731894,206139588.52912983
6648,0.42659387055752285,0.008315466525018184,0.005260023863302833,0.002645820710396033,0.026647898062537076,206139588.53053656
6649,0.42531942136923223,0.008290624068774692,0.005244309542011216,0.0026379163210237247,0.026568287467075246,206139588.5319391
6650,0.42404877959789167,0.008265855829369229,0.005228642167254458,0.0026300355460146664,0.026488914708267357,206139588.5333374
6651,0.42278193386884294,0.008241161585078987,0.005213021598779785,0.0026221783148209477,0.026409779075576408,206139588.53473157
6652,0.42151887284140976,0.008216541114843564,0.005197447696753431,0.00261434455710542,0.026330879860588123,206139588.53612155
6653,0.420259585208796,0.00819199419826297,0.00518192032175938,0.0026065342027410676,0.026252216357004615,206139588.53750739
6654,0.41900405969798477,0.008167520615595659,0.005166439334798124,0.0025987471818103786,0.026173787860638065,206139588.53888908
6655,0.417752285069637,0.008143120147756568,0.0051510045972854145,0.00259098342460472,0.026095593669404407,206139588.54026666
6656,0.41650425011799147,0.008118792576315145,0.005135615971051025,0.0025832428616237137,0.02601763308331706,206139588.5416401
6657,0.41525994367076396,0.008094537683493403,0.00512027331833751,0.0025755254235746133,0.02593990540448065,206139588.54300946
6658,0.41401935458904754,0.008070355252163966,0.005104976501798976,0.0025678310413716843,0.025862409937084763,206139588.5443747
6659,0.4127824717672128,0.008046245065848126,0.005089725384499852,0.0025601596461355862,0.02578514598739772,206139588.5457359
6660,0.4115492841328082,0.008022206908713905,0.005074519829913658,0.002552511169192756,0.02570811286376037,206139588.547093
6661,0.41031978064646146,0.007998240565574122,0.005059359701921791,0.0025448855420747924,0.025631309876579886,206139588.54844606
6662,0.40909395030178014,0.00797434582188447,0.0050442448648123,0.002537282696517844,0.025554736338323603,206139588.54979506
6663,0.40787178212525355,0.007950522463741588,0.005029175183278673,0.002529702564461997,0.02547839156351286,206139588.55114004
6664,0.40665326517615435,0.00792677027788116,0.005014150522418628,0.0025221450780506666,0.02540227486871687,206139588.552481
6665,0.4054383885464406,0.00790308905167599,0.004999170747732902,0.00251461016962999,0.025326385572546576,206139588.55381796
6666,0.4042271413606581,0.007879478573134108,0.00498423572512405,0.0025070977717482207,0.025250722995648595,206139588.55515093
6667,0.40301951277584314,0.007855938630896871,0.004969345320895242,0.002499607817155123,0.025175286460699095,206139588.5564799
6668,0.4018154919814253,0.007832469014237066,0.004954499401749067,0.0024921402388013722,0.025100075292397758,206139588.5578049
6669,0.4006150681991308,0.007809069513057033,0.004939697834786342,0.002484694969837953,0.02502508881746172,206139588.55912596
6670,0.3994182306828859,0.007785739917886775,0.0049249404875049176,0.002477271943615562,0.024950326364619555,206139588.56044307
6671,0.39822496871872076,0.007762480019882088,0.004910227227798497,0.0024698710936840104,0.024875787264605254,206139588.56175625
6672,0.39703527162467356,0.00773928961082269,0.004895557923955449,0.0024624923537916294,0.024801470850152246,206139588.5630655
6673,0.39584912875069483,0.007716168483110357,0.004880932444657632,0.002455135657884677,0.024727376455987417,206139588.56437084
6674,0.39466652947855213,0.007693116429767065,0.004866350658979217,0.0024478009401067468,0.024653503418825155,206139588.56567228
6675,0.39348746322173495,0.007670133244433135,0.004851812436385517,0.0024404881347981776,0.024579851077361416,206139588.56696984
6676,0.39231191942536003,0.007647218721365391,0.004837317646731815,0.002433197176495468,0.024506418772267797,206139588.56826353
6677,0.39113988756607676,0.007624372655435312,0.004822866160262203,0.0024259279999306878,0.02443320584618565,206139588.56955335
6678,0.3899713571519731,0.007601594842127199,0.00480845784760842,0.0024186805400308944,0.02436021164372017,206139588.57083932
6679,0.3888063177224816,0.007578885077536344,0.004794092579788689,0.002411454731917552,0.024287435511434557,206139588.57212144
6680,0.3876447588482857,0.007556243158367204,0.004779770228206571,0.0024042505109059483,0.024214876797844148,206139588.57339972
6681,0.38648667013122645,0.007533668881931582,0.004765490664649804,0.0023970678125046167,0.02414253485341059,206139588.5746742
6682,0.3853320412042094,0.007511162046146811,0.004751253761289162,0.0023899065724147595,0.024070409030536026,206139588.57594484
6683,0.3841808617311118,0.007488722449533948,0.004737059390677311,0.0023827667265296703,0.023998498683557298,206139588.5772117
6684,0.3830331214066901,0.007466349891215965,0.004722907425747663,0.0023756482109341627,0.02392680316874017,206139588.5784748
6685,0.3818888099564876,0.007444044170915957,0.004708797739813242,0.002368550961903997,0.02385532184427356,206139588.5797341
6686,0.3807479171367426,0.007421805088955346,0.00469473020656555,0.0023614749159053088,0.023784054070263794,206139588.58098963
6687,0.37961043273429657,0.0073996324462520914,0.004680704700073435,0.002354420009594042,0.02371299920872888,206139588.58224142
6688,0.37847634656650286,0.007377526044318914,0.004666721094781966,0.0023473861798153795,0.023642156623592803,206139588.58348948
6689,0.37734564848113544,0.007355485685261511,0.004652779265511305,0.002340373363603181,0.02357152568067982,206139588.5847338
6690,0.37621832835629804,0.007333511171776792,0.00463887908745559,0.002333381498179417,0.02350110574770879,206139588.58597443
6691,0.3750943761003336,0.007311602307151109,0.004625020436181816,0.002326410520953606,0.02343089619428751,206139588.5872113
6692,0.37397378165173384,0.007289758895258494,0.004611203187628723,0.002319460369522257,0.023360896391907075,206139588.5884445
6693,0.3728565349790493,0.00726798074055891,0.004597427218105682,0.0023125309816683093,0.023291105713936253,206139588.58967403
6694,0.3717426260807994,0.0072462676480964895,0.004583692404291592,0.002305622295360575,0.02322152353561587,206139588.59089988
6695,0.370632044985383,0.007224619423497801,0.004569998623233771,0.0022987342487531858,0.023152149234053215,206139588.59212208
6696,0.3695247817509892,0.007203035872970101,0.004556345752346859,0.0022918667801850355,0.02308298218821648,206139588.5933406
6697,0.3684208264655081,0.007181516803299603,0.004542733669411722,0.0022850198281792328,0.02301402177892918,206139588.5945555
6698,0.3673201692464424,0.007160062021849745,0.004529162252574355,0.002278193331442547,0.02294526738886463,206139588.59576675
6699,0.36622280024081866,0.007138671336559469,0.0045156313803447895,0.0022713872288648625,0.022876718402540398,206139588.5969744
6700,0.3651287096250992,0.007117344555941497,0.004502140931596009,0.0022646014595186286,0.022808374206312806,206139588.59817845
6701,0.3640378876050942,0.007096081489080622,0.004488690785562866,0.0022578359626583165,0.02274023418837145,206139588.59937888
6702,0.362950324415874,0.0070748819456319945,0.004475280821840996,0.002251090677719875,0.02267229773873369,206139588.60057575
6703,0.3618660103216816,0.0070537457358194194,0.004461910920385746,0.0022443655443201865,0.022604564249239224,206139588.60176903
6704,0.36078493561584557,0.0070326726704336585,0.0044485809615110936,0.0022376605022565296,0.02253703311354462,206139588.60295874
6705,0.3597070906206932,0.007011662560830738,0.0044352908258885795,0.002230975491506038,0.022469703727117905,206139588.6041449
6706,0.35863246568746393,0.006990715218930256,0.004422040394546237,0.0022243104522251637,0.02240257548723314,206139588.60532752
6707,0.3575610511962226,0.006969830457213702,0.004408829548867531,0.0022176653247491414,0.02233564779296503,206139588.6065066
6708,0.3564928375557739,0.006949008088722775,0.004395658170590289,0.0022110400495914534,0.022268920045183545,206139588.60768214
6709,0.355427815203576,0.006928247927057716,0.00438252614180565,0.002204434567443299,0.02220239164654856,206139588.60885417
6710,0.35436597460565533,0.006907549786375632,0.0043694333449570055,0.002197848819173062,0.022136062001504496,206139588.61002272
6711,0.35330730625652096,0.006886913481388835,0.0043563796628389466,0.0021912827458257823,0.022069930516275,206139588.6111878
6712,0.35225180067907963,0.006866338827363186,0.004343364978596215,0.002184736288622628,0.022003996598857628,206139588.61234936
6713,0.35119944842455086,0.006845825640116439,0.004330389175722659,0.0021782093889603678,0.02193825965901854,206139588.61350748
6714,0.35015024007238255,0.006825373736016591,0.004317452138060188,0.0021717019884108487,0.021872719108287222,206139588.6146621
6715,0.3491041662301663,0.0068049829319802415,0.0043045537497977335,0.0021652140287204713,0.021807374359951212,206139588.61581331
6716,0.3480612175335537,0.006784653045470951,0.004291693895470213,0.0021587454518096688,0.021742224829050857,206139588.61696106
6717,0.3470213846461722,0.006764383894497607,0.004278872459957495,0.0021522961997723876,0.021677269932374066,206139588.61810538
6718,0.3459846582595418,0.006744175297612795,0.004266089328483372,0.0021458662148755676,0.0216125090884511,206139588.6192463
6719,0.3449510290929914,0.006724027073911177,0.004253344386614529,0.0021394554395586267,0.02154794171754935,206139588.6203838
6720,0.3439204878935761,0.006703939043027868,0.004240637520259518,0.0021330638164329457,0.021483567241668174,206139588.6215179
6721,0.34289302543599404,0.006683911025136822,0.004227968615667743,0.0021266912882813523,0.02141938508453369,206139588.6226486
6722,0.341868632522504,0.006663942840949226,0.004215337559428435,0.002120337798057612,0.02135539467159365,206139588.62377593
6723,0.340847299982843,0.00664403431171189,0.004202744238469643,0.002114003288885915,0.021291595430012262,206139588.6248999
6724,0.3398290186741443,0.006624185259205651,0.004190188540057215,0.002107687704060368,0.0212279867886651,206139588.6260205
6725,0.3388137794808553,0.006604395505743774,0.004177670351793794,0.0021013909870444877,0.02116456817813396,206139588.62713775
6726,0.3378015733146562,0.006584664874170365,0.00416518956161781,0.002095113081470692,0.021101339030701785,206139588.62825167
6727,0.3367923911143787,0.0065649931878587805,0.004152746057802477,0.002088853931139799,0.021038298780347565,206139588.62936226
6728,0.3357862238459245,0.006545380270710052,0.004140339728954792,0.0020826134800205186,0.020975446862741276,206139588.63046953
6729,0.3347830625021848,0.006525825947151306,0.00412797046401454,0.0020763916722489574,0.020912782715238838,206139588.6315735
6730,0.3337828981029595,0.006506330042134191,0.004115638152253296,0.0020701884521281137,0.020850305776877062,206139588.63267416
6731,0.3327857216948769,0.006486892381133315,0.00410334268327344,0.002064003764127381,0.02078801548836864,206139588.63377154
6732,0.3317915243513135,0.00646751279014468,0.004091083947007161,0.0020578375528820508,0.02072591129209714,206139588.63486564
6733,0.3308002971723139,0.006448191095684123,0.0040788618337154765,0.0020516897631928156,0.020663992632112,206139588.63595647
6734,0.32981203128451164,0.006428927124785766,0.004066676233987251,0.002045560340025277,0.020602258954123567,206139588.63704404
6735,0.32882671784104917,0.006409720705000468,0.0040545270387382145,0.0020394492285094514,0.020540709705498122,206139588.63812837
6736,0.32784434802149903,0.0063905716643942794,0.004042414139209984,0.0020333563739392793,0.020479344335252947,206139588.63920945
6737,0.3268649130317848,0.006371479831546902,0.004030337426969094,0.0020272817217721357,0.020418162294051377,206139588.6402873
6738,0.3258884041041023,0.006352445035550156,0.004018296793906024,0.0020212252176283413,0.0203571630341979,206139588.64136195
6739,0.3249148124968413,0.00633346710600645,0.0040062921322342295,0.0020151868072906766,0.02029634600963323,206139588.64243338
6740,0.32394412949450696,0.006314545873027255,0.00399432333448918,0.002009166436703896,0.020235710675929452,206139588.6435016
6741,0.3229763464076421,0.006295681167231586,0.003982390293527394,0.002003164051974243,0.020175256490285114,206139588.64456666
6742,0.32201145457274927,0.006276872819744482,0.0039704929025254805,0.0019971795993689702,0.020114982911520387,206139588.6456285
6743,0.3210494453522132,0.006258120662195495,0.003958631054979186,0.0019912130253158552,0.02005488940007222,206139588.6466872
6744,0.32009031013422345,0.006239424526717186,0.0039468046447024355,0.001985264276402724,0.019994975417989506,206139588.64774272
6745,0.3191340403326975,0.006220784245943618,0.003935013565826387,0.001979333299376971,0.01993524042892826,206139588.6487951
6746,0.31818062738720354,0.006202199653008862,0.00392325771279848,0.001973420041145082,0.019875683898146836,206139588.64984432
6747,0.3172300627628843,0.006183670581545498,0.003911536980381495,0.001967524448772161,0.019816305292501123,206139588.6508904
6748,0.3162823379503802,0.006165196865683131,0.003899851263652605,0.001961646469481454,0.019757104080439777,206139588.65193337
6749,0.3153374444657534,0.006146778340046902,0.003888200458002443,0.0019557860506538784,0.019698079731999465,206139588.6529732
6750,0.31439537385041194,0.0061284148397560126,0.0038765844591341606,0.00194994313982755,0.019639231718800117,206139588.65400994
6751,0.3134561176710338,0.006110106200422241,0.003865003163062497,0.001944117684697315,0.0195805595140402,206139588.65504357
6752,0.3125196675194916,0.006091852258148479,0.003853456466112848,0.001938309633114282,0.019522062592492007,206139588.65607414
6753,0.31158601501277716,0.006073652849527261,0.0038419442649203356,0.001932518933085353,0.019463740430496937,206139588.6571016
6754,0.31065515179292646,0.006055507811639298,0.0038304664564288863,0.0019267455327727605,0.019405592505960828,206139588.658126
6755,0.3097270695269451,0.006037416982052026,0.003819022937890305,0.0019209893804936018,0.01934761829834927,206139588.65914735
6756,0.30880175990673336,0.0060193801988181455,0.003807613606863358,0.0019152504247193771,0.01928981728868295,206139588.66016564
6757,0.307879214649012,0.006001397300474176,0.0037962383612128534,0.001909528614075528,0.01923218895953301,206139588.66118088
6758,0.3069594254952481,0.0059834681260390096,0.00378489709910873,0.0019038238973409774,0.019174732795016403,206139588.6621931
6759,0.30604238421158103,0.005965592515012468,0.0037735897190251427,0.0018981362234476713,0.01911744828079129,206139588.6632023
6760,0.3051280825887489,0.005947770307373868,0.003762316119739555,0.0018924655414801215,0.01906033490405243,206139588.66420847
6761,0.30421651244201503,0.005930001343580589,0.003751076200331833,0.0018868118006749495,0.01900339215352657,206139588.66521165
6762,0.3033076656110945,0.005912285464566642,0.003739869860183342,0.001881174950420433,0.01894661951946791,206139588.6662118
6763,0.30240153396008135,0.005894622511741249,0.0037286969989760443,0.001875554940256052,0.018890016493653503,206139588.667209
6764,0.3014981093773756,0.0058770123269874215,0.0037175575166916034,0.001869951719872037,0.018833582569378712,206139588.6682032
6765,0.3005973837756107,0.005859454752660547,0.003706451313610487,0.0018643652391089195,0.018777317241452693,206139588.66919446
6766,0.299699349091581,0.005841949631586974,0.0036953782903110756,0.0018587954479570815,0.018721220006193855,206139588.67018273
6767,0.2988039972861699,0.005824496807062607,0.003684338347668771,0.0018532422965563096,0.01866529036142535,206139588.67116806
6768,0.2979113203442775,0.005807096122851507,0.0036733313868551106,0.0018477057351953476,0.018609527806470592,206139588.67215043
6769,0.29702131027474893,0.005789747423184488,0.003662357309336881,0.0018421857143114514,0.018553931842148763,206139588.6731299
6770,0.2961339591103031,0.005772450552757724,0.003651416016875237,0.001836682184489946,0.018498501970770343,206139588.67410642
6771,0.29524925890746107,0.005755205356731361,0.0036405074115248223,0.0018311950964637821,0.018443237696132667,206139588.67508003
6772,0.294367201746475,0.005738011680728126,0.003629631395632892,0.0018257244011130967,0.01838813852351547,206139588.67605072
6773,0.29348777973125745,0.00572086937083195,0.0036187878718384387,0.0018202700494647714,0.018333203959676466,206139588.67701852
6774,0.2926109849893103,0.00570377827358659,0.003607976743071321,0.0018148319926919953,0.018278433512846932,206139588.67798343
6775,0.2917368096716548,0.0056867382359942495,0.0035971979125513955,0.001809410182113828,0.0182238266927273,206139588.67894545
6776,0.2908652459527607,0.005669749105514217,0.003586451283787648,0.0018040045691947628,0.01816938301048278,206139588.6799046
6777,0.28999628603047684,0.005652810730061493,0.0035757367605773324,0.0017986151055442933,0.01811510197873896,206139588.6808609
6778,0.2891299221259608,0.005635922958005434,0.0035650542470051076,0.0017932417429164797,0.018060983111577476,206139588.68181434
6779,0.2882661464836095,0.005619085638168393,0.00355440364744218,0.0017878844332095169,0.018007025924531638,206139588.68276492
6780,0.2874049513709897,0.005602298619824365,0.0035437848665454464,0.0017825431284653034,0.0179532299345821,206139588.68371266
6781,0.28654632907876887,0.00558556175269764,0.003533197809256642,0.0017772177808690133,0.017899594660152535,206139588.68465757
6782,0.28569027192064606,0.005568874886961455,0.0035226423808014874,0.0017719083427486671,0.017846119621105327,206139588.68559965
6783,0.28483677223328313,0.005552237873236658,0.003512118486688843,0.0017666147665747053,0.017792804338737277,206139588.68653893
6784,0.2839858223762362,0.005535650562590364,0.0035016260327098603,0.0017613370049595635,0.0177396483357753,206139588.68747538
6785,0.2831374147318872,0.005519112806534625,0.0034911649249371396,0.001756075010657247,0.01768665113637217,206139588.68840906
6786,0.2822915417053757,0.005502624457025103,0.00348073506972389,0.0017508287365629084,0.01763381226610226,206139588.68933994
6787,0.2814481957245309,0.00548618536645974,0.00347033637370309,0.0017455981357124267,0.01758113125195728,206139588.69026804
6788,0.28060736923980384,0.005469795387677442,0.003459968743786652,0.0017403831612819859,0.017528607622342058,206139588.69119337
6789,0.27976905472419994,0.005453454373956755,0.003449632087164589,0.001735183766587656,0.017476240907070312,206139588.69211593
6790,0.2789332446732114,0.00543716217901456,0.003439326311304185,0.0017299999050849751,0.01742403063736044,206139588.69303572
6791,0.27809993160475016,0.005420918657004754,0.0034290513239491637,0.0017248315303685338,0.017371976345831326,206139588.69395277
6792,0.27726910805908095,0.005404723662516952,0.0034188070331188656,0.001719678596171558,0.017320077566498154,206139588.69486707
6793,0.27644076659875444,0.005388577050575182,0.003408593347107423,0.0017145410563654954,0.01726833383476824,206139588.69577867
6794,0.27561489980854065,0.005372478676636589,0.0033984101744829395,0.0017094188649596034,0.01721674468743687,206139588.69668752
6795,0.27479150029536265,0.005356428396590137,0.0033882574240866716,0.0017043119761005366,0.01716530966268315,206139588.69759366
6796,0.2739705606882302,0.005340426066755324,0.0033781350050322125,0.0016992203440719363,0.017114028300065885,206139588.6984971
6797,0.2731520736381741,0.0053244715438808925,0.0033680428267046786,0.0016941439232940213,0.01706290014051944,206139588.69939783
6798,0.27233603181818006,0.005308564685143548,0.0033579807987598985,0.0016890826683231804,0.017011924726349638,206139588.70029587
6799,0.27152242792312326,0.005292705348146682,0.003347948831123603,0.0016840365338515648,0.01696110160122967,206139588.70119122
6800,0.2707112546697029,0.0052768933909190935,0.003337946833990621,0.0016790054747066832,0.016910430310195994,206139588.70208392
6801,0.2699025047963772,0.005261128671913723,0.003327974717824074,0.0016739894458509968,0.016859910399644285,206139588.70297393
6802,0.269096171063298,0.00524541105000638,0.003318032393354575,0.001668988402381517,0.01680954141732535,206139588.7038613
6803,0.26829224625224635,0.005229740384494486,0.003308119771579428,0.001664002299529402,0.016759322912341088,206139588.704746
6804,0.26749072316656775,0.005214116535095808,0.0032982367637618346,0.001659031092659558,0.01670925443514047,206139588.70562807
6805,0.26669159463110764,0.0051985393619472095,0.003288383281430096,0.0016540747372702377,0.016659335537515488,206139588.7065075
6806,0.2658948534921472,0.005183008725603392,0.0032785592363768234,0.0016491331889926428,0.01660956577259716,206139588.70738432
6807,0.2651004926173394,0.005167524487035652,0.0032687645406581476,0.0016442064035905274,0.016559944694851524,206139588.7082585
6808,0.2643085048956451,0.005152086507630633,0.0032589991065929314,0.0016392943369598007,0.016510471860075655,206139588.70913008
6809,0.26351888323726935,0.005136694649189087,0.003249262846761985,0.001634396945128133,0.01646114682539368,206139588.70999905
6810,0.262731620573598,0.005121348773924634,0.0032395556740072834,0.0016295141842545629,0.016411969149252817,206139588.71086544
6811,0.26194670985713436,0.005106048744462534,0.0032298775014311864,0.0016246460106291022,0.016362938391419425,206139588.71172923
6812,0.2611641440614362,0.005090794423838452,0.0032202282423956607,0.0016197923806723477,0.016314054112975058,206139588.71259043
6813,0.2603839161810526,0.005075585675497235,0.003210607810521504,0.001614953250935089,0.016265315876312546,206139588.71344906
6814,0.2596060192314617,0.005060422363291687,0.0032010161196875707,0.0016101285780979204,0.016216723245132063,206139588.71430513
6815,0.2588304462490077,0.005045304351481352,0.0031914530840300042,0.0016053183189708529,0.01616827578443723,206139588.71515864
6816,0.2580571902908388,0.0050302315047313015,0.003181918617941464,0.0016005224304929274,0.01611997306053122,206139588.71600962
6817,0.25728624443484494,0.0050152036881109165,0.0031724126360703642,0.0015957408697318297,0.016071814641012885,206139588.71685803
6818,0.2565176017795958,0.005000220767092685,0.003162935053320104,0.001590973593883506,0.016023800094772857,206139588.7177039
6819,0.2557512554442793,0.004985282607550995,0.0031534857848483097,0.001586220560271779,0.015975928991989723,206139588.71854725
6820,0.2549871985686395,0.004970389075760937,0.0031440647460660755,0.001581481726347967,0.015928200904126152,206139588.7193881
6821,0.25422542431291567,0.004955540038397101,0.003134671852637203,0.0015767570496905024,0.015880615403925075,206139588.72022644
6822,0.2534659258577808,0.0049407353625323894,0.003125307020477449,0.0015720464880045518,0.015833172065405847,206139588.72106227
6823,0.25270869640428073,0.004925974915636824,0.0031159701657537727,0.0015673499991216383,0.015785870463860447,206139588.7218956
6824,0.25195372917377296,0.004911258565576359,0.0031066612048835833,0.0015626675409992623,0.015738710175849664,206139588.72272643
6825,0.2512010174078663,0.0048965861806117,0.0030973800545339935,0.001557999071720527,0.015691690779199314,206139588.7235548
6826,0.25045055436836033,0.004881957629397122,0.0030881266316210732,0.001553344549493762,0.015644811852996456,206139588.72438067
6827,0.24970233333718486,0.004867372780979299,0.0030789008533091055,0.0015487039326521493,0.01559807297758563,206139588.72520408
6828,0.24895634761634003,0.0048528315047961235,0.0030697026370098447,0.001544077179653351,0.015551473734565092,206139588.72602504
6829,0.2482125905278362,0.004838333670675545,0.003060531900381778,0.0015394642490791366,0.01550501370678308,206139588.72684354
6830,0.2474710554136343,0.004823879148834402,0.003051388561329387,0.0015348650996350128,0.015458692478334065,206139588.72765958
6831,0.24673173563558606,0.0048094678098772594,0.0030422725380024156,0.0015302796901498531,0.015412509634555042,206139588.7284732
6832,0.24599462457537474,0.004795099524795251,0.0030331837487951336,0.0015257079795755303,0.015366464762021808,206139588.72928438
6833,0.2452597156344558,0.004780774164964925,0.0030241221123456083,0.0015211499269865486,0.015320557448545267,206139588.73009315
6834,0.24452700223399787,0.004766491602147092,0.0030150875475349758,0.0015166054915796764,0.015274787283167737,206139588.73089948
6835,0.2437964778148238,0.004752251708485677,0.003006079973486715,0.0015120746326735821,0.015229153856159274,206139588.73170343
6836,0.243068135837352,0.004738054356506576,0.0029970993095659233,0.0015075573097084699,0.015183656759013998,206139588.73250496
6837,0.24234196978153794,0.0047238994191165125,0.002988145475378595,0.0015030534822457159,0.015138295584446444,206139588.7333041
6838,0.2416179731468156,0.004709786769601902,0.0029792183907709014,0.0014985631099675067,0.01509306992638791,206139588.73410088
6839,0.2408961394520395,0.004695716281627716,0.0029703179758284732,0.0014940861526764786,0.015047979379982826,206139588.73489526
6840,0.24017646223542652,0.0046816878292363535,0.002961444150875686,0.0014896225702953577,0.015003023541585126,206139588.73568726
6841,0.2394589350544982,0.00466770128684651,0.0029525968364749445,0.0014851723228666003,0.014958202008754641,206139588.7364769
6842,0.2387435514860229,0.0046537565292520565,0.0029437759534259754,0.0014807353705520363,0.014913514380253488,206139588.7372642
6843,0.23803030512595838,0.004639853431620916,0.002934981422765115,0.0014763116736325119,0.01486896025604248,206139588.73804912
6844,0.23731918958939457,0.0046259918694939485,0.0029262131657646047,0.0014719011925075347,0.014824539237277553,206139588.7388317
6845,0.23661019851049625,0.004612171718783835,0.002917471103931883,0.0014675038876949187,0.014780250926306186,206139588.73961192
6846,0.23590332554244614,0.004598392855773969,0.0029087551590088866,0.0014631197198304302,0.014736094926663846,206139588.74038982
6847,0.2351985643573881,0.004584655157117344,0.0029000652529713477,0.0014587486496674368,0.014692070843070438,206139588.7411654
6848,0.2344959086463704,0.004570958499835456,0.0028914013080280957,0.0014543906380765554,0.014648178281426765,206139588.74193868
6849,0.23379535211928937,0.004557302761317198,0.0028827632466203617,0.0014500456460453015,0.014604416848811003,206139588.74270964
6850,0.23309688850483298,0.004543687819317762,0.0028741509914210835,0.0014457136346777413,0.01456078615347518,206139588.7434783
6851,0.2324005115504248,0.0045301135519575505,0.002865564465334213,0.0014413945651941414,0.014517285804841672,206139588.74424466
6852,0.2317062150221679,0.004516579837721077,0.0028570035914940273,0.001437088398930624,0.014473915413499707,206139588.74500874
6853,0.23101399270478917,0.004503086555455885,0.0028484682932644386,0.0014327950973388188,0.014430674591201877,206139588.7457705
6854,0.2303238384015836,0.004489633584371461,0.002839958494238311,0.0014285146219855192,0.01438756295086066,206139588.74653003
6855,0.22963574593435887,0.0044762208040381515,0.002831474118236774,0.0014242469345523373,0.014344580106544965,206139588.74728727
6856,0.22894970914337998,0.004462848094386088,0.002823015089308542,0.0014199919968353623,0.014301725673476661,206139588.74804226
6857,0.22826572188731412,0.004449515335704109,0.0028145813317292327,0.0014157497707448165,0.01425899926802715,206139588.74879497
6858,0.22758377804317576,0.004436222408638692,0.0028061727700006917,0.0014115202183047164,0.01421640050771392,206139588.74954545
6859,0.22690387150627175,0.0044229691941928845,0.0027977893288503143,0.001407303301652531,0.014173929011197125,206139588.75029367
6860,0.22622599619014677,0.0044097555737252336,0.002789430933230374,0.001403098983038844,0.014131584398276173,206139588.75103965
6861,0.2255501460265287,0.004396581428948729,0.002781097508317348,0.0013989072248270155,0.014089366289886322,206139588.75178343
6862,0.22487631496527444,0.004383446641929745,0.00277278897951125,0.0013947279894928448,0.014047274308095287,206139588.75252497
6863,0.2242044969743157,0.00437035109508698,0.00276450527243496,0.0013905612396242347,0.014005308076099853,206139588.7532643
6864,0.2235346860396049,0.004357294671190407,0.0027562463129335605,0.0013864069379208575,0.013963467218222505,206139588.75400144
6865,0.2228668761650616,0.004344277253360226,0.0027480120270736716,0.0013822650471938189,0.013921751359908065,206139588.75473636
6866,0.22220106137251847,0.004331298725065812,0.002739802341142789,0.0013781355303653273,0.013880160127720339,206139588.75546908
6867,0.22153723570166806,0.004318358970124678,0.0027316171816486245,0.0013740183504683608,0.013838693149338773,206139588.75619963
6868,0.22087539321000932,0.004305457872701431,0.0027234564753184495,0.0013699134706463365,0.013797350053555124,206139588.75692797
6869,0.22021552797279442,0.0042925953173067345,0.0027153201490984357,0.0013658208541527806,0.013756130470270127,206139588.75765413
6870,0.2195576340829757,0.004279771188796281,0.002707208130153004,0.0013617404643509992,0.013715034030490195,206139588.75837815
6871,0.21890170565115283,0.004266985372369752,0.0026991203458641717,0.0013576722647137506,0.013674060366324105,206139588.7591
6872,0.21824773680552,0.004254237753569798,0.0026910567238309026,0.0013536162188229183,0.013633209110979712,206139588.7598197
6873,0.21759572169181352,0.004241528218281008,0.002683017191868458,0.0013495722903691847,0.01359247989876066,206139588.76053724
6874,0.21694565447325923,0.004228856652728894,0.0026750016780077513,0.0013455404431517068,0.013551872365063113,206139588.76125264
6875,0.21629752933052035,0.004216222943478867,0.0026670101104947033,0.0013415206410777912,0.013511386146372487,206139588.7619659
6876,0.2156513404616454,0.004203626977435223,0.0026590424177896,0.0013375128481625713,0.0134710208802602,206139588.762677
6877,0.21500708208201624,0.004191068641840135,0.002651098528566454,0.0013335170285286857,0.013430776205380423,206139588.763386
6878,0.21436474842429623,0.0041785478242726375,0.0026431783717123613,0.0013295331464059563,0.01339065176146685,206139588.7640929
6879,0.21372433373837865,0.004166064412647623,0.0026352818763268706,0.0013255611661310684,0.013350647189329467,206139588.76479766
6880,0.21308583229133524,0.004153618295214838,0.002627408971721344,0.0013216010521472517,0.013310762130851346,206139588.76550034
6881,0.21244923836736487,0.004141209360557884,0.0026195595874183263,0.001317652769003962,0.013270996228985426,206139588.7662009
6882,0.21181454626774238,0.004128837497593217,0.002611733653150914,0.0013137162813565625,0.013231349127751332,206139588.76689938
6883,0.2111817503107675,0.0041165025955691575,0.002603931098862126,0.0013097915539660098,0.013191820472232175,206139588.76759577
6884,0.21055084483171407,0.004104204544064895,0.0025961518547042753,0.0013058785516985364,0.013152409908571382,206139588.76829007
6885,0.20992182418277933,0.004091943232989501,0.0025883958510383464,0.001301977239525337,0.013113117083969525,206139588.7689823
6886,0.20929468273303328,0.004079718552580944,0.0025806630184333694,0.0012980875825222551,0.013073941646681166,206139588.76967245
6887,0.20866941486836835,0.004067530393405109,0.0025729532876657994,0.00129420954586947,0.013034883246011705,206139588.77036056
6888,0.2080460149914491,0.004055378646354811,0.002565266589718898,0.0012903430948511849,0.012995941532314245,206139588.7710466
6889,0.20742447752166213,0.004043263202648826,0.0025576028557821127,0.001286488194855317,0.012957116156986456,206139588.7717306
6890,0.20680479689506617,0.0040311839538309125,0.0025499620172504634,0.0012826448113731866,0.012918406772467458,206139588.77241257
